datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,3,0,0.79,-3.51622,-50.44622,40.8
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,3,0,0.98,-3.42253,-49.02892,41.5
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,3,0,0.26,-3.41376,-50.59613,48.7
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,3,0,0.25,-3.40925,-50.56432,27.2
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,0,0.96,-3.40845,-49.03089,35.8
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,3,0,0.25,-3.40716,-50.59011,81.8
2022/08/18 16:28:00,AQUA_M-T,Brasil,MARANHAO,PENALVA,Amazonia,17,0.5,1,-3.33509,-45.35683,11.7
2022/08/18 16:28:00,AQUA_M-T,Brasil,MARANHAO,PENALVA,Amazonia,17,0.59,1,-3.33037,-45.36306,14.5
2022/08/18 16:28:00,AQUA_M-T,Brasil,MARANHAO,CAJARI,Amazonia,-999,1.66,0.98,-3.3019,-44.89333,14.2
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,4,0,0.37,-3.20102,-49.30341,28.4
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,0,0.36,-3.19751,-49.27837,34.5
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,6,0,0.62,-2.98236,-48.11166,25.5
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,6,0,0.67,-2.98001,-48.10703,23.2
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,12,0,0.56,-2.73451,-47.84255,32.8
2022/08/18 16:28:00,AQUA_M-T,Brasil,MARANHAO,PALMEIRANDIA,Amazonia,4,0.1,0.38,-2.73117,-44.97501,9.5
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,4,0,0.46,-2.571,-48.62292,23
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,SAO CAETANO DE ODIVELAS,Amazonia,-999,0,0.07,-0.98813,-47.98028,14.4
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,0,0.3,-2.52231,-49.11736,39
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,NOVA ESPERANCA DO PIRIA,Amazonia,5,0,0.65,-2.47252,-47.03988,15.5
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,0,0.7,-2.42914,-49.20974,32.3
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,0,0.6,-2.42518,-49.21538,24.6
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,CAMETA,Amazonia,3,0,0.43,-2.40735,-49.39106,14.9
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,4,0,0.34,-2.18469,-48.76777,44.4
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,4,0,0.34,-2.17737,-48.77385,41.9
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,TOME-ACU,Amazonia,13,0,0.26,-2.15161,-48.15631,16.5
2022/08/18 16:28:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,4,0,0.14,-2.14494,-50.85604,35
2022/08/18 16:30:00,AQUA_M-T,Brasil,AMAPA,CALCOENE,Amazonia,3,0,0.6,2.27504,-50.9734,24.6
2022/08/18 16:30:00,AQUA_M-T,Brasil,AMAPA,CALCOENE,Amazonia,3,0,0.6,2.27378,-50.97796,40.8
2022/08/18 16:30:00,AQUA_M-T,Brasil,AMAPA,CALCOENE,Amazonia,4,0,0.18,2.271,-51.0006,62.5
2022/08/18 16:30:00,AQUA_M-T,Brasil,AMAPA,CALCOENE,Amazonia,4,0,0.18,2.26954,-51.00515,48
2022/08/18 18:02:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,8,0,1,-17.67407,-51.82559,62
2022/08/18 18:02:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,8,0,1,-17.65969,-51.83303,671.6
2022/08/18 18:02:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,8,0,1,-17.65629,-51.8296,555.3
2022/08/18 18:02:00,AQUA_M-T,Brasil,GOIAS,JATAI,Cerrado,7,0,1,-17.62423,-51.84154,202.4
2022/08/18 18:02:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO GARCAS,Cerrado,7,2.32,1,-16.77541,-53.66053,349
2022/08/18 18:02:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO GARCAS,Cerrado,7,2.31,1,-16.76931,-53.66674,390.3
2022/08/18 18:02:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO GARCAS,Cerrado,7,2.89,1,-16.76605,-53.69769,1081.3
2022/08/18 18:02:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO GARCAS,Cerrado,7,2.92,1,-16.75974,-53.70397,278.3
2022/08/18 18:02:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO GARCAS,Cerrado,7,1.99,1,-16.75938,-53.66382,215
2022/08/18 18:02:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO GARCAS,Cerrado,7,2.63,1,-16.75006,-53.70097,141.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,9,0,0.61,-8.52916,-67.14648,248.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,4,0,0.41,-6.73409,-59.40597,43.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,8,0,0.33,-8.52245,-70.96677,55.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,9,0,0.78,-8.51319,-67.14518,11.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,5,0,0.36,-6.7245,-59.42663,151.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,7,0,0.32,-8.50335,-70.91558,33.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,0.99,-8.49464,-54.95962,101.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,6,0,0.89,-6.72276,-59.08886,42.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,0.99,-8.49171,-54.96796,238.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,5,0.76,0.25,-8.48912,-70.43943,288.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,5,0,0.41,-6.72197,-59.41301,569.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,5,0.62,0.24,-8.48696,-70.42345,123.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,BRASILEIA,Amazonia,3,0,0.59,-10.67779,-69.09293,13.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.23,-8.48575,-70.32661,12.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,5,0,0.42,-6.72148,-59.40796,501.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,8,0,0.41,-8.0559,-72.40685,106.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.35,-8.73174,-66.55458,399
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2,0,0.16,-6.53285,-61.41431,58.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,69,0,1,-12.2097,-57.14131,34.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0.24,0.34,-8.73041,-66.54507,88.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,8,0,0.28,-8.04952,-72.4129,80.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.38,-8.72704,-70.62474,17.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.39,-8.72489,-70.60804,41.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,8,0,0.19,-8.04494,-72.48282,42.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,7,0,0.43,-8.72448,-71.01881,59.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,1,0,0.92,-6.53079,-60.0486,19.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.43,-8.72211,-71.00069,261.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,8,0,0.19,-8.03712,-72.47874,34.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,8,0,0.39,-8.71984,-70.61373,39.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,7,0.49,0.32,-8.71896,-70.19855,17.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,8,0,0.16,-8.0252,-72.43918,18.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,6,4.24,0.1,-8.71667,-63.43905,10.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,7,5.85,0.22,-10.42212,-64.40058,229.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,0.87,-6.52684,-55.59875,179.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,6,0,0.43,-8.71488,-69.73569,17.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,10,0,0.89,-8.0244,-55.54969,77.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,4,0.73,0.3,-10.61174,-63.55653,19.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,10,0,1,-8.02184,-55.39268,113.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2,0,0.15,-6.52204,-61.41599,21.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,10,0,1,-8.01692,-55.40145,109.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,10,0,0.98,-8.01542,-55.3554,56.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,2,0,0.15,-6.5133,-61.43107,59.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,10,0,0.99,-8.01076,-55.36422,115.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,7,0,0.18,-8.0104,-71.0529,14.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.69,-6.4832,-56.30996,59.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,10,0,0.94,-8.00506,-55.39544,45
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,8,0,0.48,-7.99875,-71.34832,16.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,0,0,0.86,-6.42811,-58.25492,41.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,2,0,0.1,-7.99471,-70.84409,43.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,4,0.87,0.28,-10.61035,-63.54717,138
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,9,0,1,-7.99025,-54.79565,48.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,0,0,0.88,-6.42225,-58.26353,24.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,88,0,1,-14.46907,-53.42137,325.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,42,0,1,-14.43688,-53.34604,102
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2,0,0.4,-6.4082,-60.00336,24.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,116,0,1,-14.22066,-53.36052,146.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,115,0,1,-14.2185,-53.36902,106.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,4,0,0.88,-6.39103,-54.93003,66.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,117,0,1,-14.21285,-53.3204,90.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,117,0,1,-14.21099,-53.32906,160.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,RIO BRANCO,Amazonia,8,0.1,0.29,-10.10564,-68.48247,7.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,7,6.02,0.37,-10.41315,-64.40192,75.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.66,-6.3551,-56.20076,48.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,110,0,1,-11.54042,-54.49151,48.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,117,0,1,-13.84723,-53.98869,94.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,XAPURI,Amazonia,8,0,0.8,-10.60228,-68.85409,36.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,117,0,1,-13.84407,-53.99449,54.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.66,-6.34972,-56.20636,40.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,119,0,1,-13.83998,-53.95126,206.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Cerrado,118,0,1,-13.83706,-53.95698,260.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,109,0,1,-11.53784,-54.49695,60.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,4,0.48,0.15,-7.9889,-70.98472,19.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,3,0.61,0.14,-7.98662,-70.96748,37.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.76,-6.24674,-55.47737,36.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-7.98078,-54.8436,119.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-7.9799,-54.83907,147.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,NOVA BRASILANDIA D'OESTE,Amazonia,9,0.1,1,-11.326,-62.05151,16.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,10,0,0.95,-7.97907,-55.48346,114.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,5,0.52,0.35,-10.5963,-63.57802,16.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,10,0,0.92,-7.97415,-55.5134,77.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.64,-6.18461,-55.76715,116.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,4,0.31,0.94,-7.96591,-61.82436,10.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-7.9633,-54.84641,206.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-7.96242,-54.84187,211.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,2,0,0.24,-7.94988,-70.33977,27.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,9,0,0.88,-6.16132,-57.75408,23.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,FEIJO,Amazonia,2,0,0.25,-7.9462,-70.33485,23.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,8,0,0.35,-7.92851,-72.86967,43.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,7,6.2,0.84,-10.41183,-64.39284,66.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,9,0,0.88,-6.1593,-57.76224,25.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,0,0,0.4,-7.91238,-67.06676,9.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,5,0.6,0.33,-10.59491,-63.56866,192.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,8,0,0.17,-7.90457,-72.32503,137.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,9,0,0.94,-6.11997,-57.79531,81.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,8,0,0.16,-7.90169,-72.30313,47.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,8,0,0.11,-7.88385,-72.0654,20.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,9,0,0.94,-6.11965,-57.80052,51
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazonia,114,0,1,-11.25656,-54.87343,182
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,8,0,0.11,-7.88044,-72.05921,20
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,8,0,0.57,-7.87804,-71.72701,19.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,9,0,0.91,-6.11752,-57.68832,32.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,8,0,0.6,-7.87493,-61.23328,17.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,ARIPUANA,Amazonia,10,0.01,1,-9.85479,-60.21918,43
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-7.87205,-54.73672,137.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,BURITIS,Amazonia,7,0.78,0.73,-9.84841,-63.81477,22.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,9,0,1,-6.11577,-57.76959,89
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazonia,115,0,1,-11.24477,-54.87104,436.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0.21,0.46,-9.83423,-65.04957,31.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-7.87144,-54.74465,86.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,CAMPO NOVO DE RONDONIA,Amazonia,5,0.6,0.3,-10.59351,-63.55925,50.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0.38,0.44,-9.82656,-65.05994,69.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0.31,0.45,-9.82527,-65.0509,143.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,TARAUACA,Amazonia,8,0,0.91,-7.86514,-71.72871,14.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,SENA MADUREIRA,Amazonia,3,0,0.59,-9.82074,-68.93455,23.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,9,0,0.94,-6.11562,-57.77458,94.9
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,3.94,0.79,-9.8117,-64.06259,10
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,7,0,1,-7.84511,-61.43113,15.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,4.01,0.47,-9.81036,-64.05338,30.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,SENA MADUREIRA,Amazonia,3,0,0.6,-9.81006,-68.93601,38.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,1,0,0.15,-7.84011,-72.47034,20.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,3.44,1,-9.79935,-64.16776,33.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,8,0,0.89,-6.09951,-57.85161,554.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA SANTA HELENA,Amazonia,116,0,1,-11.24021,-54.87669,319.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,BUJARI,Amazonia,8,0,0.77,-9.78226,-68.41412,25.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,2,0,0.15,-7.83382,-72.47617,19.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,SENA MADUREIRA,Amazonia,8,0,0.95,-9.77678,-68.84809,14.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0.45,0.43,-9.77089,-64.9908,6.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,4,0,0.49,-7.82369,-70.00578,21.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0.37,0.45,-9.76959,-64.98177,4.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,8,0,0.89,-6.09882,-57.85694,485.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,3,0,0.78,-9.69321,-66.86138,10.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,7,0.1,0.92,-7.81934,-61.47453,22.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0.61,1,-9.68949,-64.05009,8.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0.34,0.9,-9.6884,-64.73547,7.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,4,0,0.9,-7.80732,-61.18259,16.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,6,2.9,0.41,-10.10384,-64.43015,8.4
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0.43,1,-9.68709,-64.72643,17.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,NOVA MAMORE,Amazonia,7,3.62,0.42,-10.31226,-64.53495,7.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,8,0,0.88,-6.09523,-57.82571,232.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,102,0,1,-11.23127,-55.0658,100.3
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,4,0,0.64,-9.65784,-65.94141,14.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,XAPURI,Amazonia,8,0,0.81,-10.59154,-68.85558,13.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,SENA MADUREIRA,Amazonia,3,0,0.65,-9.64589,-68.99761,40.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,7,0,1,-9.64468,-63.93398,38.7
2022/08/18 18:04:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,7,0.1,0.82,-7.78971,-61.49208,30.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,ACRE,SENA MADUREIRA,Amazonia,3,0,0.65,-9.64412,-68.98444,59
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,9,0,0.88,-6.09476,-57.83117,453.5
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,3,0,0.54,-9.64319,-66.49914,8.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-7.78796,-55.09503,152.6
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,3,0,0.7,-9.64226,-65.89635,11.1
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,3,0,0.57,-9.63395,-66.50044,12.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-7.78524,-55.10368,178.2
2022/08/18 18:04:00,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,6,0,0.51,-9.63055,-65.74746,36.8
2022/08/18 18:04:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,106,0,1,-11.22281,-55.05928,98.7
